relation_id,subject,relation,object,doc_id,chunk_id,evidence,confidence
REL-0b4da4b5409fbe18ef22,DOC015,document_mentions_location,Missouri,DOC015,DOC015-C0003,Missouri.,0.98
REL-70f6b70847931b9da3ab,DOC015,document_mentions_location,Missouri,DOC015,DOC015-C0004,"Missouri Recreational Access Program, collected input from attendees of the regional Wetlands Summit hosted by the Conservation Federation of Missouri and MDC, conducted a survey and a series of focus groups with landowners in C",0.98
REL-9e99dc02c6383ad4da0e,DOC015,document_mentions_location,Missouri,DOC015,DOC015-C0005,"Missouri’s spring turkey regulations were simplified in 2024, resulting in an increase in permit sales.",0.98
REL-77a6173cc8280c2638fd,DOC015,document_mentions_location,Missouri River,DOC015,DOC015-C0002,"Missouri River Basin Invasive Carp Technical Committee, Scenic Rivers Invasive Species Partnership, Missouri Invasive Plant Council, and Missouri Invasive Forest Pest Council.",0.98
REL-b213c82b661d9001f2a3,DOC015,document_mentions_location,Missouri River,DOC015,DOC015-C0003,Missouri River in January of 2024.,0.98
REL-afa7af5e797e61fb9354,DOC015,document_mentions_location,Missouri River,DOC015,DOC015-C0004,Missouri River in January of 2024.,0.98
REL-9a394a7bdf72cfa17a68,DOC015,document_mentions_location,United States,DOC015,DOC015-C0001,U.S. Forest Service’s Mark Twain National Forest as part of a pilot effort to achieve holistic ecosystem restoration of Missouri’s shortleaf pine woodlands.,0.98
REL-cdf0a329bbcbbede7eff,DOC015,document_mentions_location,United States,DOC015,DOC015-C0002,U.S. Forest Service’s Mark Twain National Forest as part of a pilot effort to achieve holistic ecosystem restoration of Missouri’s shortleaf pine woodlands.,0.98
REL-6a18649a550a32768f84,DOC016,document_mentions_location,Mississippi River,DOC016,DOC016-C0003,"Mississippi River Method: Pole and line Previous state record: 80 lbs., Lake of the Ozarks, Oct.",0.98
REL-0fb3785905996771d2fd,DOC016,document_mentions_location,Mississippi River,DOC016,DOC016-C0006,"Mississippi River Basin Panel, and others, to promote awareness and implementation of effective management and conservation efforts that protect healthy land, water, and forests on public and private lands in Missouri.",0.98
REL-f7e06bebbcf998ced710,DOC016,document_mentions_location,Mississippi River,DOC016,DOC016-C0011,Mississippi River.,0.98
REL-f767e3577195447dc236,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0001,"Missouri Conservationist: January 2025 Stay In Touch Stay in Touch with MDC news, newsletters, events, and manage your subscription Link Sign Up View the Digital Magazine Download Issue 5.80 MB More Issues Media Image Title Annu",0.98
REL-ec528a610f48686449d5,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0002,"Fish and Wildlife Service, the formation of a statewide Missouri Stream Connectivity Partnership (MO SCP) to address removing aquatic organism passage barriers in streams.",0.98
REL-bafa8031942e60c8ccd1,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0003,Missouri is blessed with many lakes and streams that provide world-class angling opportunities.,0.98
REL-24a370d08b8da3ac2792,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0004,Missouri’s citizens.,0.98
REL-4f211065f0d5bc75d14b,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0005,"Missouri was experiencing effects of drought conditions, which continued through May.",0.98
REL-941fae061b52771e9fa9,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0006,"Missouri now has 11 priority geographies, adding the Golden Grasslands during FY24.",0.98
REL-fdb1d2306edd7190d36f,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0007,"Fish and Wildlife Service and Kansas Department of Wildlife and Parks, conducted an invasive carp removal on the lower Grand River in northwest Missouri.",0.98
REL-75f65d4837f4f8be72a1,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0008,"Missouri, MDC’s CWD Surveillance and Management Plan was revised in 2022.",0.98
REL-afd7cddcb772ba68b4bc,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0009,"Missouri Botanical Garden, and several other community-based organizations.",0.98
REL-b4ce0050239e3ec9452b,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0010,Missouri trails.,0.98
REL-0a3c136c922e6e07e522,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0011,"Missouri Stream Team, the Master Naturalist Program, and the Missouri Forestkeepers Network.",0.98
REL-e5dd1fbf546ba2638981,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0012,Missouri forests in the past year.,0.98
REL-cfc31ad4164e48ec494e,DOC016,document_mentions_location,Missouri,DOC016,DOC016-C0013,Missouri’s forests continue to grow and stay healthy.,0.98
REL-a5bc6b18df2b4d2cc01b,DOC016,document_mentions_location,Missouri River,DOC016,DOC016-C0003,(Ties current state record) Caught from: Missouri River Method: Pole and line Previous record: There is now a three-way tie with a 2019 catch from the Osage River and a 2017 fish from the Missouri River.,0.98
REL-0280dd4cfb38f1e0c869,DOC016,document_mentions_location,Missouri River,DOC016,DOC016-C0005,"Missouri River Hills, located north of the Missouri River between Jefferson City and St.",0.98
REL-7ddcd2bc214e1b47867c,DOC016,document_mentions_location,Missouri River,DOC016,DOC016-C0006,"Missouri River Hills, located north of the Missouri River between Jefferson City and St.",0.98
REL-a5996d2225b24b5210eb,DOC016,document_mentions_location,Missouri River,DOC016,DOC016-C0007,Missouri River tributaries.,0.98
REL-6faaebd9558d52b8b96d,DOC016,document_mentions_location,United States,DOC016,DOC016-C0001,"United States Forest Service, National Parks Service, United",0.98
REL-70dcaf94bd3c30bc9a54,DOC016,document_mentions_location,United States,DOC016,DOC016-C0002,"United States Forest Service, National Parks Service, United States Geological Survey, Missouri Conservation Heritage Foundation, Fort Leonard Wood, H2Ozarks, and Midwest Waters Initiative.",0.98
REL-87ab2e4fd9873eb4ac29,DOC016,document_mentions_location,United States,DOC016,DOC016-C0004,U.S. Forest Service (USFS) to provide grant funding and services for interested landowners.,0.98
REL-4d21f4b95b8fa5044143,DOC017,document_mentions_location,Mississippi River,DOC017,DOC017-C0004,"Mississippi River Basin Panel, and others — across the state and regions to promote awareness and implement effective management and conservation efforts that protect healthy land, water, and",0.98
REL-4acb41858550bbe79e80,DOC017,document_mentions_location,Mississippi River,DOC017,DOC017-C0005,"Mississippi River Basin Panel, and others — across the state and regions to promote awareness and implement effective management and conservation efforts that protect healthy land, water, and forests on public and private lands in Missou",0.98
REL-eb8607a7e4626466b36e,DOC017,document_mentions_location,Missouri,DOC017,DOC017-C0001,"Missouri Conservationist: January 2024 Stay In Touch Stay in Touch with MDC news, newsletters, events, and manage your subscription Link Sign Up View the Digital Magazine Download Issue 5.87 MB More Issues Media Image Title Annu",0.98
REL-091b3d748b9628b82d41,DOC017,document_mentions_location,Missouri,DOC017,DOC017-C0002,Missouri is blessed with many lakes and streams that are managed to provide world-class angling opportunities.,0.98
REL-7665b911f64b51074047,DOC017,document_mentions_location,Missouri,DOC017,DOC017-C0003,Missouri’s landscape.,0.98
REL-26ff3c87731d967e106e,DOC017,document_mentions_location,Missouri,DOC017,DOC017-C0004,Missouri.,0.98
REL-4ecc4e89c6b2cd0cbf87,DOC017,document_mentions_location,Missouri,DOC017,DOC017-C0005,"Missouri Invasive Plant Council, Missouri Invasive Forest Pest Council, Invasive Species Strike Teams, Scenic Rivers Invasive Species Partnership, Mississippi River Basin Panel, and others — across the state and regions to promo",0.98
REL-704570f0255d06d267ee,DOC017,document_mentions_location,Missouri,DOC017,DOC017-C0006,Missouri.,0.98
REL-6bfee9efdb65004e8c51,DOC017,document_mentions_location,Missouri,DOC017,DOC017-C0007,"Missouri Chapter of the American Academy of Pediatrics and the Missouri Child Psychiatry Access Project, MDC hosted the first One Health seminar at The Anita B.",0.98
REL-ba150c5d3dd879eb1598,DOC017,document_mentions_location,Missouri,DOC017,DOC017-C0008,Missouri Stream Team program creates an opportunity for students to practice science close to home.,0.98
REL-ca994710298a8acde4a7,DOC017,document_mentions_location,Missouri,DOC017,DOC017-C0009,Missouri.,0.98
REL-634950955afd5088574e,DOC017,document_mentions_location,Missouri,DOC017,DOC017-C0010,Missouri Ozarks.,0.98
REL-b2a7533897e1543dff2f,DOC017,document_mentions_location,Missouri River,DOC017,DOC017-C0002,"Missouri River, April 12, 1997 Brown bullhead Angler: Mitchell L.",0.98
REL-fb80b267c1779fe9073d,DOC017,document_mentions_location,United States,DOC017,DOC017-C0004,U.S. Forest Service (USFS) Region 8 to develop CHIs for oak ecosystems on USFS lands in its eastern region.,0.98
REL-5754f4ce5d704f772717,DOC017,document_mentions_location,United States,DOC017,DOC017-C0007,U.S. have begun focusing on ways to ensure that conservation and the outdoors are relevant to all citizens.,0.98
REL-657b7a2dba16fc000aaf,DOC018,document_mentions_location,Missouri,DOC018,DOC018-C0001,"Missouri Conservationist: January 2023 Stay In Touch Stay in Touch with MDC news, newsletters, events, and manage your subscription Link Sign Up View the Digital Magazine Download Issue 6.67 MB More Issues Media Image Title Annu",0.98
REL-10e432f13af5c0a3b4d0,DOC018,document_mentions_location,Missouri,DOC018,DOC018-C0002,Missouri CCS was approved in February 2022.,0.98
REL-a5a8f9cd7265dfb902bd,DOC018,document_mentions_location,Missouri,DOC018,DOC018-C0003,Missouri Conservationist in 2022.,0.98
REL-a6fe08ef624662eead85,DOC018,document_mentions_location,Missouri,DOC018,DOC018-C0004,Missouri Smallmouth Alliance to offer this program based on the wildly popular Blue-Ribbon Trout Slam.,0.98
REL-a9c6c48aed81a52e8993,DOC018,document_mentions_location,Missouri,DOC018,DOC018-C0005,Missouri.,0.98
REL-908b96ff9e0000570243,DOC018,document_mentions_location,Missouri,DOC018,DOC018-C0006,Missouri Forestkeepers Network Celebrate 25 Years The Missouri Forestkeepers Network celebrated its 25th anniversary in FY22.,0.98
REL-9b833c8713d29bdf75b0,DOC018,document_mentions_location,Missouri,DOC018,DOC018-C0007,Missouri to conduct community forestry projects.,0.98
REL-3bc5c91bdeaccf8eb3ac,DOC018,document_mentions_location,Missouri,DOC018,DOC018-C0008,Missouri.,0.98
REL-e50a31ffab67c11dcbe2,DOC018,document_mentions_location,United States,DOC018,DOC018-C0001,Fish and Wildlife Service and U.S. Forest Service.,0.98
REL-ac82c2752c28a3319f42,DOC018,document_mentions_location,United States,DOC018,DOC018-C0004,"U.S. Forest Service, U.S.",0.98
REL-4728ab65fadfd022b8bc,DOC018,document_mentions_location,United States,DOC018,DOC018-C0005,"U.S. Forest Service, U.S.",0.98
REL-845100f7c26c10566e59,DOC019,document_mentions_location,Missouri,DOC019,DOC019-C0001,"Missouri's fish, forests, and wildlife.",0.98
REL-47c588265f13146b85ae,DOC020,document_mentions_location,Missouri,DOC020,DOC020-C0006,* Appropriations based on bills passed in the Missouri Senate ** Appropriations based on Governor Recommendations.,0.98
REL-149f52ebc797cecfce4a,DOC020,document_mentions_location,Missouri,DOC020,DOC020-C0007,Missouri Senate ** Appropriations based on Governor Recommendations.,0.98
REL-9d2aae75b91a88ead0b5,DOC020,document_mentions_location,Missouri,DOC020,DOC020-C0008,"Missouri has sustainable fish and wildlife * Salaries $12,089,603 $19,575,524 $20,211,445 $635,921 3.2% Hourly Labor $1,192,378 $1,453,778 $2,059,577 $605,799 41.7% Expense $8,830,970 $9,869,566 $10,968,691 $1,099,125 11.1% Equi",0.98
REL-a73e04d30bd94becc139,DOC020,document_mentions_location,Missouri,DOC020,DOC020-C0009,"Missouri Comprehensive Conservation Strategy in the management and restoration of habitats, use of prescribed fire, conservation grazing, habitat surveys, and invasive species control and management.",0.98
REL-7792d70ced76060ee839,DOC020,document_mentions_location,Missouri,DOC020,DOC020-C0010,Missouri.,0.98
REL-b6792ad404de57746065,DOC020,document_mentions_location,Missouri,DOC020,DOC020-C0011,Missouri citizens.,0.98
REL-b9e752431aac57bd38cf,DOC020,document_mentions_location,Missouri,DOC020,DOC020-C0012,Missouri.,0.98
REL-f5463e1ae535ae673cfb,DOC020,document_mentions_location,Missouri,DOC020,DOC020-C0014,Missouri Outdoor Recreational Access Program (MRAP) which provides rental payments for allowing public access for hunters and fishers.,0.98
REL-7f5a639114e17f6ed581,DOC020,document_mentions_location,Missouri,DOC020,DOC020-C0016,"Missouri Conservationist and Xplor magazines, publications and books, nature photography, and online communications channels such as social media, news releases, audio/video production, marketing, website, podcasts, and mobile a",0.98
REL-da3466b083b7245ad9eb,DOC020,document_mentions_location,Missouri,DOC020,DOC020-C0017,"Missouri Stream Teams, Missouri Forestkeepers Network, and Missouri Master Naturalists.",0.98
REL-f70d89b9a3843d0b8f3e,DOC020,document_mentions_location,Missouri,DOC020,DOC020-C0018,"Missouri is a recognized leader in conservation * Salaries $12,641,017 $4,381,304 $5,786,882 $1,405,578 32.1% Hourly Labor $231,627 $291,568 $421,026 $129,458 44.4% Benefits * $30,391,701 $34,698,059 $44,160,356 $9,462,297 27.3%",0.98
REL-6d1c657423b8873213e8,DOC020,document_mentions_location,Missouri,DOC020,DOC020-C0019,Missouri citizens and partner organizations.,0.98
REL-947f38a537d9bcda9201,DOC020,document_mentions_location,Missouri,DOC020,DOC020-C0022,"Missouri is a recognized leader in conservation * Salaries $12,641,017 $4,381,304 $5,786,882 $1,405,578 32.1% Hourly Labor $231,627 $291,568 $421,026 $129,458 44.4% Benefits * $30,391,701 $34,698,059 $44,160,356 $9,462,297 27.3%",0.98
